fonte;ano;nome_cientifico;tipo;producao;lat;lon
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;14000;-23,1903;-43,0917
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12750;-23,1908;-43,6397
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7000;-23,1939;-43,3736
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6400;-23,2;-43,1667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;45000;-23,2;-43,3333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25500;-23,2;-43,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8556;-23,2;-43,6408
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;50000;-23,2;-43,65
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8000;-23,2;-44,0333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9100;-23,2;-44,2167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12750;-23,2044;-43,6731
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7500;-23,2083;-42,9533
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-23,2083;-43,32
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7500;-23,2089;-42,9533
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4000;-23,2128;-43,1739
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-23,2167;-42,6
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-23,2167;-42,8833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;24320;-23,2167;-43,2167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,2167;-43,2333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12000;-23,2167;-43,3333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;400;-23,2167;-43,5
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;53000;-23,2167;-43,5667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11410;-23,2167;-44,0833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;19000;-23,2167;-44,2
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5500;-23,2167;-44,2333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4580;-23,2167;-44,4167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7000;-23,2167;-44,9833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12750;-23,2169;-43,1006
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4000;-23,2314;-43,2303
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9556;-23,2333;-43,1008
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-23,2333;-43,4833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-23,2333;-43,5667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8700;-23,2333;-43,6167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12750;-23,2333;-43,9339
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6100;-23,2333;-44,1
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;3240;-23,2333;-44,1333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12000;-23,2336;-43,0583
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-23,2347;-42,1031
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6333,33;-23,2378;-42,2722
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7666,67;-23,2389;-42,2892
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7000;-23,2389;-43,7031
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-23,2439;-44,395
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;18000;-23,2447;-44,395
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4000;-23,2472;-43,205
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;40000;-23,2497;-42,5133
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;1000;-23,25;-43,5006
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8556;-23,25;-43,5008
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,25;-43,5833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;30000;-23,25;-43,7
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;30000;-23,25;-43,9667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12750;-23,2533;-43,5033
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;29000;-23,2533;-43,7378
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10500;-23,2667;-49,3667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-23,2719;-42,0892
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8940;-23,2778;-44,2786
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5400;-23,2822;-44,3069
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;40000;-23,2833;-43,05
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;45000;-23,2833;-43,0667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-23,2833;-43,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-23,2847;-44,2303
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;30000;-23,2853;-43,4364
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;21000;-23,2939;-43,7914
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4400;-23,295;-44,2261
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;50000;-23,3;-42,3
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;50000;-23,3;-43,3833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;26000;-23,3;-43,8833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;14100;-23,3;-44,2
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;46000;-23,3047;-43,6086
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;19000;-23,3167;-41,6667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-23,3167;-43,4
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;70000;-23,3167;-43,6333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;15580;-23,3167;-44
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;60000;-23,3333;-41,6667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;18000;-23,3333;-41,7167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;50000;-23,3333;-43,1833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20570;-23,3333;-43,2167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10100;-23,3333;-43,55
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11000;-23,3378;-43,3836
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4000;-23,3383;-43,6544
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7666,67;-23,35;-42,5083
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-23,35;-43,6
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-23,4167;-44,2833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;15000;-23,4167;-44,3167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-23,4333;-41,8
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4100;-23,45;-43,8833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;60000;-23,45;-43,9
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;2000;-23,45;-44,2833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;32760;-23,45;-44,6167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6720;-23,4583;-44,9622
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;33000;-23,4667;-41,7667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4100;-23,4667;-43,8667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-23,4667;-43,9167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;26000;-23,4792;-43,6722
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;35200;-23,4833;-41,7
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7000;-23,4975;-44,5983
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;35080;-23,5;-41,6667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;23000;-23,5;-43,2167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,5144;-44,2617
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,5167;-43,2
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;18000;-23,5167;-43,2167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;70000;-23,5167;-43,9833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17300;-23,5167;-44,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9180;-23,5167;-44,6833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7000;-23,5297;-44,7419
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;30000;-23,5333;-41,85
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,5333;-43,0722
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8000;-23,5367;-44,6144
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9000;-23,5439;-44,69
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;40000;-23,55;-44,05
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;1600;-23,55;-44,3
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,5669;-43,0864
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11100;-23,5675;-44,44
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11100;-23,5981;-44,4078
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;22500;-23,6178;-44,29
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,6197;-43,0039
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;14000;-23,6278;-44,3133
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;22500;-23,6372;-44,2197
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-23,7006;-44,3364
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6798;-23,7172;-44,7375
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-23,7333;-43,6833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6798;-23,7919;-44,76
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;15000;-23,8167;-43,6833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;35000;-23,8167;-44,4167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7500;-23,8333;-41,3672
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7500;-23,9003;-41,3172
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;19980;-23,9989;-43,695
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;15900;-23,9994;-43,6956
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;70000;-24,0667;-44,7667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8500;-24,425;-46,5183
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8500;-24,4256;-46,5364
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;23000;-24,43;-46,7506
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;45000;-24,5172;-46,9356
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-24,55;-46,5467
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;40000;-24,55;-46,8167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;30000;-24,55;-46,8667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-24,5556;-46,5533
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-24,5589;-46,9772
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8000;-24,6125;-47,0019
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-24,7047;-46,7953
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;37000;-24,7275;-46,76
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;22500;-24,7342;-46,8092
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5200;-24,7361;-46,6786
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;22500;-24,7644;-46,8303
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9000;-24,7803;-46,8067
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;35;-24,7922;-47,0597
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;38000;-24,7975;-46,9728
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11500;-24,8139;-46,725
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;80000;-24,8333;-46,8667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-24,8453;-47,1
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11500;-24,8867;-47,1997
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11500;-24,9089;-47,2211
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;40000;-24,97;-46,9136
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11500;-24,9931;-47,235
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;35000;-25,45;-47,5833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7500;-25,4728;-48,2036
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;32500;-25,8167;-48
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;15000;-25,8333;-42,3167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;32500;-26,0167;-48,15
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-26,085;-27,1536
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;3250;-26,0942;-48,1594
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8500;-26,1222;-48,4633
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;3250;-26,1303;-43,4167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;3250;-26,1303;-43,4672
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7800;-26,2;-48,4
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9000;-26,2333;-48,35
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8500;-26,2333;-48,3972
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-26,25;-48,25
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-26,2667;-48,4333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;2500;-26,3;-48,4
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17000;-26,3;-48,5
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-26,3167;-47,95
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12500;-26,3333;-48,2833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-26,3333;-48,35
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;2000;-26,3333;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11000;-26,3667;-47,9167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7500;-26,43;-48,2142
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-26,4333;-48,1833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12500;-26,4719;-48,5022
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-26,4833;-48,4167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-26,5;-48,2
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-26,5;-48,2667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12500;-26,55;-48,2167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-26,55;-48,5
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12000;-26,5667;-48,2
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-26,6456;-48,4644
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;25000;-26,6667;-48,5833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;22000;-26,7167;-48,4
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;24000;-26,7167;-48,4167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;7600;-26,7167;-48,55
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8000;-26,7333;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-26,7633;-48,4428
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;5000;-26,7889;-48,2431
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;9000;-26,8167;-48,3833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-26,8167;-48,6
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;3250;-26,8386;-47,9856
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;18000;-26,8444;-29,175
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-26,85;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6000;-26,85;-48,4833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;15000;-26,8667;-48,3167
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-26,9;-48,0667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-26,9;-48,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-26,9;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-26,95;-48,3667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;4000;-26,9667;-48,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-26,9667;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-26,9833;-48,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;10000;-26,9833;-48,4833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-27;-48,4333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-27;-48,45
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;17500;-27,0167;-48,4333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;12500;-27,0383;-48,4881
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;11000;-27,0683;-29,0522
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;1960;-27,0856;-30,1181
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;13000;-27,0981;-48,4964
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;3000;-27,1;-48,4
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;38000;-27,1;-48,4333
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;20000;-28,4333;-48,3833
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;23560;-29,1197;-49,13
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;6520;-32,1839;-43,4417
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;2820;-32,8181;-26,5008
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;18220;-33,2047;-43,4583
PMAP-SC;2009;Sardinella brasiliensis;Mapa de bordo;8010;-39,1;-20,3522
PMAP-SC;2009;Sardinella brasiliensis;Misto;50000;-23,1428;-43,4744
PMAP-SC;2009;Sardinella brasiliensis;Misto;28000;-24,2667;-46,2833
PMAP-SC;2009;Sardinella brasiliensis;Misto;40000;-24,2939;-46,2825
PMAP-SC;2009;Sardinella brasiliensis;Misto;18000;-24,3908;-46,7772
PMAP-SC;2009;Sardinella brasiliensis;Misto;4000;-24,4642;-46,7406
PMAP-SC;2009;Sardinella brasiliensis;Misto;20000;-24,5497;-46,6383
PMAP-SC;2009;Sardinella brasiliensis;Misto;54000;-24,6;-46,6
PMAP-SC;2009;Sardinella brasiliensis;Misto;23421;-24,6;-46,8333
PMAP-SC;2009;Sardinella brasiliensis;Misto;20000;-24,6667;-46,9667
PMAP-SC;2009;Sardinella brasiliensis;Misto;20000;-24,7;-46,9833
PMAP-SC;2009;Sardinella brasiliensis;Misto;50000;-24,75;-46,7667
PMAP-SC;2009;Sardinella brasiliensis;Misto;4000;-24,7806;-46,9956
PMAP-SC;2009;Sardinella brasiliensis;Misto;20000;-24,8333;-47,1333
PMAP-SC;2009;Sardinella brasiliensis;Misto;15916,5;-24,9194;-47,1953
PMAP-SC;2009;Sardinella brasiliensis;Misto;4000;-24,925;-47,0933
PMAP-SC;2009;Sardinella brasiliensis;Misto;35000;-25,0833;-47,3828
PMAP-SC;2009;Sardinella brasiliensis;Misto;23421;-25,1833;-47,4833
PMAP-SC;2009;Sardinella brasiliensis;Misto;27028;-25,3667;-47,7667
PMAP-SC;2009;Sardinella brasiliensis;Misto;15916,5;-25,475;-47,5889
PMAP-SC;2009;Sardinella brasiliensis;Misto;3400;-25,475;-47,9253
PMAP-SC;2009;Sardinella brasiliensis;Misto;3250;-26,1067;-48,455
PMAP-SC;2009;Sardinella brasiliensis;Misto;3250;-26,155;-48,4433
PMAP-SC;2009;Sardinella brasiliensis;Misto;33000;-26,1833;-48,0333
PMAP-SC;2009;Sardinella brasiliensis;Misto;18000;-26,2233;-48,0325
PMAP-SC;2009;Sardinella brasiliensis;Misto;22500;-26,3;-48,1833
PMAP-SC;2009;Sardinella brasiliensis;Misto;15000;-26,3;-48,4167
PMAP-SC;2009;Sardinella brasiliensis;Misto;22500;-26,35;-48,25
PMAP-SC;2009;Sardinella brasiliensis;Misto;15100;-26,4167;-48,2167
PMAP-SC;2009;Sardinella brasiliensis;Misto;7860;-26,4336;-48,2533
PMAP-SC;2009;Sardinella brasiliensis;Misto;6000;-26,44;-48,3083
PMAP-SC;2009;Sardinella brasiliensis;Misto;40000;-26,45;-48,1833
PMAP-SC;2009;Sardinella brasiliensis;Misto;14600;-26,45;-48,3667
PMAP-SC;2009;Sardinella brasiliensis;Misto;6000;-26,4606;-48,3192
PMAP-SC;2009;Sardinella brasiliensis;Misto;48000;-26,4833;-48,5
PMAP-SC;2009;Sardinella brasiliensis;Misto;7000;-26,525;-48,6019
PMAP-SC;2009;Sardinella brasiliensis;Misto;24800;-26,55;-48,3833
PMAP-SC;2009;Sardinella brasiliensis;Misto;12000;-26,55;-48,5833
PMAP-SC;2009;Sardinella brasiliensis;Misto;7860;-26,5531;-48,2553
PMAP-SC;2009;Sardinella brasiliensis;Misto;12000;-26,6167;-48,2167
PMAP-SC;2009;Sardinella brasiliensis;Misto;15000;-26,6167;-48,5167
PMAP-SC;2009;Sardinella brasiliensis;Misto;21000;-26,6167;-48,55
PMAP-SC;2009;Sardinella brasiliensis;Misto;8450;-26,6522;-48,3464
PMAP-SC;2009;Sardinella brasiliensis;Misto;12000;-26,6667;-48,4167
PMAP-SC;2009;Sardinella brasiliensis;Misto;10000;-26,6833;-48,1167
PMAP-SC;2009;Sardinella brasiliensis;Misto;7000;-26,6994;-48,6053
PMAP-SC;2009;Sardinella brasiliensis;Misto;20000;-26,7167;-48,55
PMAP-SC;2009;Sardinella brasiliensis;Misto;5000;-26,7314;-48,3106
PMAP-SC;2009;Sardinella brasiliensis;Misto;20000;-26,7333;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Misto;8450;-26,735;-48,3828
PMAP-SC;2009;Sardinella brasiliensis;Misto;14000;-26,7667;-48,35
PMAP-SC;2009;Sardinella brasiliensis;Misto;15000;-26,7731;-48,38
PMAP-SC;2009;Sardinella brasiliensis;Misto;3740;-26,8;-47,9167
PMAP-SC;2009;Sardinella brasiliensis;Misto;18000;-26,8333;-48,3333
PMAP-SC;2009;Sardinella brasiliensis;Misto;11000;-26,8333;-48,35
PMAP-SC;2009;Sardinella brasiliensis;Misto;3600;-26,8419;-48,3114
PMAP-SC;2009;Sardinella brasiliensis;Misto;38000;-26,86;-48,4336
PMAP-SC;2009;Sardinella brasiliensis;Misto;28000;-26,9;-48,0667
PMAP-SC;2009;Sardinella brasiliensis;Misto;3000;-26,9167;-48,3
PMAP-SC;2009;Sardinella brasiliensis;Misto;12500;-26,9333;-48,5
PMAP-SC;2009;Sardinella brasiliensis;Misto;19000;-26,9344;-48,4831
PMAP-SC;2009;Sardinella brasiliensis;Misto;19000;-26,9564;-48,4831
PMAP-SC;2009;Sardinella brasiliensis;Misto;12500;-26,9833;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Misto;8000;-27;-48,35
PMAP-SC;2009;Sardinella brasiliensis;Misto;3000;-27,0833;-48,4667
PMAP-SC;2009;Sardinella brasiliensis;Misto;6500;-27,1167;-48,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9333,33;-20,2833;-44,1833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-20,9667;-41,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2333,33;-21,4167;-41,4167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7000;-21,65;-42,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2000;-21,6667;-41,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15500;-21,6667;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10500;-21,6667;-41,9667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7000;-21,6833;-42,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35600;-21,7;-42,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10500;-21,75;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;11000;-21,8;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7500;-21,8667;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;31060;-22;-42,35
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22;-42,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12000;-22;-42,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8100;-22,0167;-42,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13000;-22,0333;-43,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,0333;-43,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;19220;-22,05;-43,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14100;-22,0667;-42,7333
